"location__name","location__url","location__locationId","totalReviews","avgReviews","minTicketPriceInfo","minTicketPriceInfo__price","minTicketPriceInfo__priceCurrency","ranking__value"
"Casa Damians","https://www.tripadvisor.com/Attraction_Review-g187497-d8685995-Reviews-Casa_Damians-Barcelona_Catalonia.html","8685995","45","4.0","null","","","255"
"Ateneu Barcelonès","https://www.tripadvisor.com/Attraction_Review-g187497-d13738059-Reviews-Ateneu_Barcelones-Barcelona_Catalonia.html","13738059","7","4.0","null","","","540"
"Parc de l'Oreneta","https://www.tripadvisor.com/Attraction_Review-g187497-d7149102-Reviews-Parc_de_l_Oreneta-Barcelona_Catalonia.html","7149102","31","3.5","null","","","531"
"Casa Marfa","https://www.tripadvisor.com/Attraction_Review-g187497-d4466782-Reviews-Casa_Marfa-Barcelona_Catalonia.html","4466782","20","4.0","null","","","383"
"Arquivo Historico da Cidade de Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d11548121-Reviews-Arquivo_Historico_da_Cidade_de_Barcelona-Barcelona_Catalonia.html","11548121","16","4.0","null","","","363"
"Casa Planells","https://www.tripadvisor.com/Attraction_Review-g187497-d12920026-Reviews-Casa_Planells-Barcelona_Catalonia.html","12920026","7","3.5","null","","","566"
"Fira d'Antiquaris","https://www.tripadvisor.com/Attraction_Review-g187497-d240760-Reviews-Fira_d_Antiquaris-Barcelona_Catalonia.html","240760","13","3.5","null","","","535"
"Gimnasio Puro Impacto Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d8308723-Reviews-Gimnasio_Puro_Impacto_Barcelona-Barcelona_Catalonia.html","8308723","12","5.0","null","","","376"
"Casa Pich i Pon","https://www.tripadvisor.com/Attraction_Review-g187497-d8807615-Reviews-Casa_Pich_i_Pon-Barcelona_Catalonia.html","8807615","25","4.0","null","","","371"
"Port Masnou","https://www.tripadvisor.com/Attraction_Review-g187497-d4758992-Reviews-Port_Masnou-Barcelona_Catalonia.html","4758992","21","4.0","null","","","381"
"High Court of Justice of Catalonia","https://www.tripadvisor.com/Attraction_Review-g187497-d1988114-Reviews-High_Court_of_Justice_of_Catalonia-Barcelona_Catalonia.html","1988114","15","4.5","null","","","350"
"Parc Del Port Olimpic","https://www.tripadvisor.com/Attraction_Review-g187497-d12495392-Reviews-Parc_Del_Port_Olimpic-Barcelona_Catalonia.html","12495392","12","4.0","null","","","476"
"Casa Ferran Guardiola","https://www.tripadvisor.com/Attraction_Review-g187497-d13289883-Reviews-Casa_Ferran_Guardiola-Barcelona_Catalonia.html","13289883","4","5.0","null","","","516"
"Castillo De Torre Baró","https://www.tripadvisor.com/Attraction_Review-g187497-d10557113-Reviews-Castillo_De_Torre_Baro-Barcelona_Catalonia.html","10557113","8","4.5","null","","","454"
"Galeria Olimpica","https://www.tripadvisor.com/Attraction_Review-g187497-d244203-Reviews-Galeria_Olimpica-Barcelona_Catalonia.html","244203","63","4.0","null","","","182"
"Font de Sant Just","https://www.tripadvisor.com/Attraction_Review-g187497-d8807498-Reviews-Font_de_Sant_Just-Barcelona_Catalonia.html","8807498","27","4.0","null","","","392"
"Font dels Sis Putti","https://www.tripadvisor.com/Attraction_Review-g187497-d11930476-Reviews-Font_dels_Sis_Putti-Barcelona_Catalonia.html","11930476","17","4.0","null","","","387"
"Militaria Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d12682432-Reviews-Militaria_Barcelona-Barcelona_Catalonia.html","12682432","4","5.0","null","","","509"
"Arts Santa Monica","https://www.tripadvisor.com/Attraction_Review-g187497-d4688353-Reviews-Arts_Santa_Monica-Barcelona_Catalonia.html","4688353","21","4.0","null","","","394"
"Placa Cinc D'Oros","https://www.tripadvisor.com/Attraction_Review-g187497-d13546899-Reviews-Placa_Cinc_D_Oros-Barcelona_Catalonia.html","13546899","15","3.5","null","","","506"
"The Port Cable Car","https://www.tripadvisor.com/Attraction_Review-g187497-d17593156-Reviews-The_Port_Cable_Car-Barcelona_Catalonia.html","17593156","28","3.0","","13.979999542236328","EUR","709"
"CEM Climbat La Foixarda","https://www.tripadvisor.com/Attraction_Review-g187497-d3477513-Reviews-CEM_Climbat_La_Foixarda-Barcelona_Catalonia.html","3477513","11","3.5","null","","","650"
"Pomona","https://www.tripadvisor.com/Attraction_Review-g187497-d11930453-Reviews-Pomona-Barcelona_Catalonia.html","11930453","13","4.0","null","","","417"
"David & Goliath Sculpture","https://www.tripadvisor.com/Attraction_Review-g187497-d9764642-Reviews-David_Goliath_Sculpture-Barcelona_Catalonia.html","9764642","26","3.0","null","","","791"
"Mirador del Rei Marti","https://www.tripadvisor.com/Attraction_Review-g187497-d9727576-Reviews-Mirador_del_Rei_Marti-Barcelona_Catalonia.html","9727576","8","4.0","null","","","539"
"Monumento Al Doctor Andreu","https://www.tripadvisor.com/Attraction_Review-g187497-d9465523-Reviews-Monumento_Al_Doctor_Andreu-Barcelona_Catalonia.html","9465523","21","4.0","null","","","397"
"Fuente Monumental del Paseo de Gracia","https://www.tripadvisor.com/Attraction_Review-g187497-d14188996-Reviews-Fuente_Monumental_del_Paseo_de_Gracia-Barcelona_Catalonia.html","14188996","10","4.0","null","","","465"
"Font Pla de la Boqueria","https://www.tripadvisor.com/Attraction_Review-g187497-d8807499-Reviews-Font_Pla_de_la_Boqueria-Barcelona_Catalonia.html","8807499","28","3.5","null","","","459"
"Loval Antiguedades","https://www.tripadvisor.com/Attraction_Review-g187497-d13543812-Reviews-Loval_Antiguedades-Barcelona_Catalonia.html","13543812","5","5.0","null","","","468"
"Club Cronopios","https://www.tripadvisor.com/Attraction_Review-g187497-d13531380-Reviews-Club_Cronopios-Barcelona_Catalonia.html","13531380","3","5.0","null","","","564"
"Jardins Munoz Ramonet","https://www.tripadvisor.com/Attraction_Review-g187497-d13962782-Reviews-Jardins_Munoz_Ramonet-Barcelona_Catalonia.html","13962782","3","4.5","null","","","581"
"El Parque de Sant Marti","https://www.tripadvisor.com/Attraction_Review-g187497-d8630465-Reviews-El_Parque_de_Sant_Marti-Barcelona_Catalonia.html","8630465","10","4.0","null","","","534"
"Monument to Joan Güell i Ferrer","https://www.tripadvisor.com/Attraction_Review-g187497-d11932627-Reviews-Monument_to_Joan_Guell_i_Ferrer-Barcelona_Catalonia.html","11932627","9","4.0","null","","","487"
"Auditorio de Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d4093062-Reviews-Auditorio_de_Barcelona-Barcelona_Catalonia.html","4093062","15","4.5","null","","","393"
"Monumento al libro","https://www.tripadvisor.com/Attraction_Review-g187497-d9750762-Reviews-Monumento_al_libro-Barcelona_Catalonia.html","9750762","21","3.5","null","","","443"
"El Forjador","https://www.tripadvisor.com/Attraction_Review-g187497-d11930433-Reviews-El_Forjador-Barcelona_Catalonia.html","11930433","14","4.0","null","","","419"
"Parc Central de Nou Barris","https://www.tripadvisor.com/Attraction_Review-g187497-d9884939-Reviews-Parc_Central_de_Nou_Barris-Barcelona_Catalonia.html","9884939","10","4.0","null","","","423"
"Portal de Santa Madrona","https://www.tripadvisor.com/Attraction_Review-g187497-d12879602-Reviews-Portal_de_Santa_Madrona-Barcelona_Catalonia.html","12879602","4","4.5","null","","","570"
"Dona amb angel","https://www.tripadvisor.com/Attraction_Review-g187497-d11930464-Reviews-Dona_amb_angel-Barcelona_Catalonia.html","11930464","13","4.0","null","","","390"
"Monumento a Mary Santpere","https://www.tripadvisor.com/Attraction_Review-g187497-d10223737-Reviews-Monumento_a_Mary_Santpere-Barcelona_Catalonia.html","10223737","16","3.5","null","","","566"
"L'Estel Ferit","https://www.tripadvisor.com/Attraction_Review-g187497-d10713504-Reviews-L_Estel_Ferit-Barcelona_Catalonia.html","10713504","23","3.0","null","","","666"
"Monument to Romul Bosch i Alsina","https://www.tripadvisor.com/Attraction_Review-g187497-d11932643-Reviews-Monument_to_Romul_Bosch_i_Alsina-Barcelona_Catalonia.html","11932643","11","3.0","null","","","702"
"Espai Subirachs","https://www.tripadvisor.com/Attraction_Review-g187497-d12860132-Reviews-Espai_Subirachs-Barcelona_Catalonia.html","12860132","5","5.0","null","","","532"
"Teatre Apolo","https://www.tripadvisor.com/Attraction_Review-g187497-d12056104-Reviews-Teatre_Apolo-Barcelona_Catalonia.html","12056104","17","4.0","null","","","436"
"Mercat de Lesseps","https://www.tripadvisor.com/Attraction_Review-g187497-d10670300-Reviews-Mercat_de_Lesseps-Barcelona_Catalonia.html","10670300","17","4.0","null","","","475"
"Monumento a los Martires de la Independencia","https://www.tripadvisor.com/Attraction_Review-g187497-d9802114-Reviews-Monumento_a_los_Martires_de_la_Independencia-Barcelona_Catalonia.html","9802114","19","4.0","null","","","366"
"Fundacio Sunol","https://www.tripadvisor.com/Attraction_Review-g187497-d1493833-Reviews-Fundacio_Sunol-Barcelona_Catalonia.html","1493833","22","4.0","null","","","430"
"Mercat de Les Corts","https://www.tripadvisor.com/Attraction_Review-g187497-d3820365-Reviews-Mercat_de_Les_Corts-Barcelona_Catalonia.html","3820365","14","4.0","null","","","457"
"Gran Sinagoga Maimonides Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d15086183-Reviews-Gran_Sinagoga_Maimonides_Barcelona-Barcelona_Catalonia.html","15086183","3","5.0","null","","","545"
"Figura Femenina","https://www.tripadvisor.com/Attraction_Review-g187497-d11930472-Reviews-Figura_Femenina-Barcelona_Catalonia.html","11930472","10","4.0","null","","","447"
"Buho de la Plaza Jacint Verdaguer","https://www.tripadvisor.com/Attraction_Review-g187497-d9570964-Reviews-Buho_de_la_Plaza_Jacint_Verdaguer-Barcelona_Catalonia.html","9570964","23","3.5","null","","","422"
"Mercat del Poble Nou","https://www.tripadvisor.com/Attraction_Review-g187497-d12488986-Reviews-Mercat_del_Poble_Nou-Barcelona_Catalonia.html","12488986","4","4.0","null","","","616"
"Placa de Lesseps","https://www.tripadvisor.com/Attraction_Review-g187497-d10089782-Reviews-Placa_de_Lesseps-Barcelona_Catalonia.html","10089782","9","4.0","null","","","526"
"Casa Mulleras","https://www.tripadvisor.com/Attraction_Review-g187497-d15532136-Reviews-Casa_Mulleras-Barcelona_Catalonia.html","15532136","4","4.5","null","","","523"
"Pasaje De La Paz","https://www.tripadvisor.com/Attraction_Review-g187497-d15030177-Reviews-Pasaje_De_La_Paz-Barcelona_Catalonia.html","15030177","4","4.5","null","","","559"
"La Casa dels Entremesos","https://www.tripadvisor.com/Attraction_Review-g187497-d12703751-Reviews-La_Casa_dels_Entremesos-Barcelona_Catalonia.html","12703751","3","4.5","null","","","607"
"Museu dels Automats del Tibidabo","https://www.tripadvisor.com/Attraction_Review-g187497-d2223619-Reviews-Museu_dels_Automats_del_Tibidabo-Barcelona_Catalonia.html","2223619","24","3.5","null","","","441"
"Sabiduria","https://www.tripadvisor.com/Attraction_Review-g187497-d14142348-Reviews-Sabiduria-Barcelona_Catalonia.html","14142348","9","4.5","null","","","438"
"Casa Granell","https://www.tripadvisor.com/Attraction_Review-g187497-d8807492-Reviews-Casa_Granell-Barcelona_Catalonia.html","8807492","9","4.0","null","","","492"
"antiguo convento de San Agustin","https://www.tripadvisor.com/Attraction_Review-g187497-d10077498-Reviews-Antiguo_convento_de_San_Agustin-Barcelona_Catalonia.html","10077498","9","3.5","null","","","646"
"Club Capitol","https://www.tripadvisor.com/Attraction_Review-g187497-d16801122-Reviews-Club_Capitol-Barcelona_Catalonia.html","16801122","7","4.0","null","","","458"
"Parroquia Castrense de la Ciutadella","https://www.tripadvisor.com/Attraction_Review-g187497-d10223755-Reviews-Parroquia_Castrense_de_la_Ciutadella-Barcelona_Catalonia.html","10223755","15","4.0","null","","","456"
"Monumento a Mahatama Gandi","https://www.tripadvisor.com/Attraction_Review-g187497-d10060363-Reviews-Monumento_a_Mahatama_Gandi-Barcelona_Catalonia.html","10060363","14","3.5","null","","","527"
"Galeria de Arte Jordi Barnadas","https://www.tripadvisor.com/Attraction_Review-g187497-d12228778-Reviews-Galeria_de_Arte_Jordi_Barnadas-Barcelona_Catalonia.html","12228778","3","5.0","null","","","787"
"Font d'Hercules","https://www.tripadvisor.com/Attraction_Review-g187497-d11958463-Reviews-Font_d_Hercules-Barcelona_Catalonia.html","11958463","9","4.0","null","","","501"
"La Parella","https://www.tripadvisor.com/Attraction_Review-g187497-d9851986-Reviews-La_Parella-Barcelona_Catalonia.html","9851986","15","3.5","null","","","514"
"Pastor de la Flauta","https://www.tripadvisor.com/Attraction_Review-g187497-d12583627-Reviews-Pastor_de_la_Flauta-Barcelona_Catalonia.html","12583627","11","4.0","null","","","429"
"Jardins de Villa Amelia","https://www.tripadvisor.com/Attraction_Review-g187497-d8093226-Reviews-Jardins_de_Villa_Amelia-Barcelona_Catalonia.html","8093226","16","4.0","null","","","415"
"Font De La Caputxeta Vermella","https://www.tripadvisor.com/Attraction_Review-g187497-d9608985-Reviews-Font_De_La_Caputxeta_Vermella-Barcelona_Catalonia.html","9608985","14","3.5","null","","","503"
"MUHBA at Fabra i Coats","https://www.tripadvisor.com/Attraction_Review-g187497-d4556759-Reviews-MUHBA_at_Fabra_i_Coats-Barcelona_Catalonia.html","4556759","9","4.0","null","","","518"
"Centro Civico Can Felipa","https://www.tripadvisor.com/Attraction_Review-g187497-d9992984-Reviews-Centro_Civico_Can_Felipa-Barcelona_Catalonia.html","9992984","6","4.0","null","","","525"
"The Art of the Brick","https://www.tripadvisor.com/Attraction_Review-g187497-d10214244-Reviews-The_Art_of_the_Brick-Barcelona_Catalonia.html","10214244","15","4.0","null","","","502"
"Glorieta de la Transsexual Sonia","https://www.tripadvisor.com/Attraction_Review-g187497-d17766742-Reviews-Glorieta_de_la_Transsexual_Sonia-Barcelona_Catalonia.html","17766742","3","4.5","null","","","586"
"Finca Sansalvador","https://www.tripadvisor.com/Attraction_Review-g187497-d8677533-Reviews-Finca_Sansalvador-Barcelona_Catalonia.html","8677533","4","4.0","null","","","618"
"Casa Felip","https://www.tripadvisor.com/Attraction_Review-g187497-d15582053-Reviews-Casa_Felip-Barcelona_Catalonia.html","15582053","3","4.5","null","","","611"
"Monumento a Angel Guimera","https://www.tripadvisor.com/Attraction_Review-g187497-d10491252-Reviews-Monumento_a_Angel_Guimera-Barcelona_Catalonia.html","10491252","12","3.5","null","","","499"
"Collegio Teresiano","https://www.tripadvisor.com/Attraction_Review-g187497-d4603634-Reviews-Collegio_Teresiano-Barcelona_Catalonia.html","4603634","15","4.0","null","","","469"
"Monument to Francesc Soler i Rovirosa","https://www.tripadvisor.com/Attraction_Review-g187497-d11932634-Reviews-Monument_to_Francesc_Soler_i_Rovirosa-Barcelona_Catalonia.html","11932634","7","4.0","null","","","489"
"Casas Pascual i Pons","https://www.tripadvisor.com/Attraction_Review-g187497-d14802984-Reviews-Casas_Pascual_i_Pons-Barcelona_Catalonia.html","14802984","4","4.5","null","","","560"
"La Lleialtat Santsenca","https://www.tripadvisor.com/Attraction_Review-g187497-d15337720-Reviews-La_Lleialtat_Santsenca-Barcelona_Catalonia.html","15337720","4","5.0","null","","","484"
"Enoteca Divins","https://www.tripadvisor.com/Attraction_Review-g187497-d4888437-Reviews-Enoteca_Divins-Barcelona_Catalonia.html","4888437","16","4.5","null","","","648"
"Placa de Sarria","https://www.tripadvisor.com/Attraction_Review-g187497-d8321737-Reviews-Placa_de_Sarria-Barcelona_Catalonia.html","8321737","7","3.5","null","","","601"
"Bulevard Rosa","https://www.tripadvisor.com/Attraction_Review-g187497-d9730001-Reviews-Bulevard_Rosa-Barcelona_Catalonia.html","9730001","17","3.5","null","","","569"
"La Capilla de Marcus","https://www.tripadvisor.com/Attraction_Review-g187497-d9802260-Reviews-La_Capilla_de_Marcus-Barcelona_Catalonia.html","9802260","14","4.0","null","","","428"
"Mare de Déu de la Bonanova","https://www.tripadvisor.com/Attraction_Review-g187497-d10022418-Reviews-Mare_de_Deu_de_la_Bonanova-Barcelona_Catalonia.html","10022418","9","4.0","null","","","479"
"Sala Beckett","https://www.tripadvisor.com/Attraction_Review-g187497-d244930-Reviews-Sala_Beckett-Barcelona_Catalonia.html","244930","12","3.5","null","","","598"
"Casa Pomar","https://www.tripadvisor.com/Attraction_Review-g187497-d10696147-Reviews-Casa_Pomar-Barcelona_Catalonia.html","10696147","9","4.0","null","","","481"
"Esglesia dels Josepets de Gracia","https://www.tripadvisor.com/Attraction_Review-g187497-d10682802-Reviews-Esglesia_dels_Josepets_de_Gracia-Barcelona_Catalonia.html","10682802","10","4.0","null","","","453"
"Casa de la Lactancia","https://www.tripadvisor.com/Attraction_Review-g187497-d10538541-Reviews-Casa_de_la_Lactancia-Barcelona_Catalonia.html","10538541","11","4.0","null","","","451"
"Fundacio Gaspar","https://www.tripadvisor.com/Attraction_Review-g187497-d9570798-Reviews-Fundacio_Gaspar-Barcelona_Catalonia.html","9570798","12","4.5","null","","","404"
"Palau Centelles","https://www.tripadvisor.com/Attraction_Review-g187497-d9597197-Reviews-Palau_Centelles-Barcelona_Catalonia.html","9597197","7","4.0","null","","","556"
"Capilla de Santa Lucia","https://www.tripadvisor.com/Attraction_Review-g187497-d9802110-Reviews-Capilla_de_Santa_Lucia-Barcelona_Catalonia.html","9802110","9","4.0","null","","","554"
"Galería F.Cervera","https://www.tripadvisor.com/Attraction_Review-g187497-d6226814-Reviews-Galeria_F_Cervera-Barcelona_Catalonia.html","6226814","3","2.5","null","","","805"
"Aduana de Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d16658729-Reviews-Aduana_de_Barcelona-Barcelona_Catalonia.html","16658729","2","5.0","null","","","596"
"Dona Pescadora","https://www.tripadvisor.com/Attraction_Review-g187497-d11930439-Reviews-Dona_Pescadora-Barcelona_Catalonia.html","11930439","9","4.0","null","","","488"
"Sala Parés","https://www.tripadvisor.com/Attraction_Review-g187497-d8612214-Reviews-Sala_Pares-Barcelona_Catalonia.html","8612214","5","3.0","null","","","711"
"Monument a La Sardana","https://www.tripadvisor.com/Attraction_Review-g187497-d14141952-Reviews-Monument_a_La_Sardana-Barcelona_Catalonia.html","14141952","7","3.5","null","","","606"
"Fira de Segells i Monedes","https://www.tripadvisor.com/Attraction_Review-g187497-d240763-Reviews-Fira_de_Segells_i_Monedes-Barcelona_Catalonia.html","240763","7","4.0","null","","","547"
"Barcelona International Comedy Festival","https://www.tripadvisor.com/Attraction_Review-g187497-d8820156-Reviews-Barcelona_International_Comedy_Festival-Barcelona_Catalonia.html","8820156","8","5.0","null","","","448"
"Monumento a Antonio Viladomat","https://www.tripadvisor.com/Attraction_Review-g187497-d10065947-Reviews-Monumento_a_Antonio_Viladomat-Barcelona_Catalonia.html","10065947","7","4.0","null","","","490"
"Velodrom d'Horta","https://www.tripadvisor.com/Attraction_Review-g187497-d244913-Reviews-Velodrom_d_Horta-Barcelona_Catalonia.html","244913","10","3.5","null","","","641"
"Centre Artesa Tradicionarius - CAT","https://www.tripadvisor.com/Attraction_Review-g187497-d244843-Reviews-Centre_Artesa_Tradicionarius_CAT-Barcelona_Catalonia.html","244843","5","4.5","null","","","584"
"Santuari de la Mare de Deu del Sagrat Cor","https://www.tripadvisor.com/Attraction_Review-g187497-d15663133-Reviews-Santuari_de_la_Mare_de_Deu_del_Sagrat_Cor-Barcelona_Catalonia.html","15663133","2","5.0","null","","","599"
"Mulas y Pedrosa Art Gallery","https://www.tripadvisor.com/Attraction_Review-g187497-d12961025-Reviews-Mulas_y_Pedrosa_Art_Gallery-Barcelona_Catalonia.html","12961025","8","5.0","null","","","399"
"Casa Vallet i Xiro","https://www.tripadvisor.com/Attraction_Review-g187497-d10713522-Reviews-Casa_Vallet_i_Xiro-Barcelona_Catalonia.html","10713522","8","4.0","null","","","576"
"Jardins de Gandhi","https://www.tripadvisor.com/Attraction_Review-g187497-d10065872-Reviews-Jardins_de_Gandhi-Barcelona_Catalonia.html","10065872","11","3.5","null","","","602"
"Bcn Art Design","https://www.tripadvisor.com/Attraction_Review-g187497-d8281216-Reviews-Bcn_Art_Design-Barcelona_Catalonia.html","8281216","6","4.0","null","","","633"
"Medieval Walls","https://www.tripadvisor.com/Attraction_Review-g187497-d10198073-Reviews-Medieval_Walls-Barcelona_Catalonia.html","10198073","13","3.5","null","","","533"
"Casa Lamadrid","https://www.tripadvisor.com/Attraction_Review-g187497-d8807479-Reviews-Casa_Lamadrid-Barcelona_Catalonia.html","8807479","11","4.0","null","","","473"
"Monumento al Perro Abandonado","https://www.tripadvisor.com/Attraction_Review-g187497-d9568162-Reviews-Monumento_al_Perro_Abandonado-Barcelona_Catalonia.html","9568162","9","4.0","null","","","498"
"Nave Bostik","https://www.tripadvisor.com/Attraction_Review-g187497-d15337789-Reviews-Nave_Bostik-Barcelona_Catalonia.html","15337789","3","4.5","null","","","592"
"Institut del Teatre","https://www.tripadvisor.com/Attraction_Review-g187497-d244858-Reviews-Institut_del_Teatre-Barcelona_Catalonia.html","244858","6","3.5","null","","","628"
"Birra 08","https://www.tripadvisor.com/Attraction_Review-g187497-d7391470-Reviews-Birra_08-Barcelona_Catalonia.html","7391470","13","5.0","null","","","367"
"Fuente de Carmen Amaya","https://www.tripadvisor.com/Attraction_Review-g187497-d9997409-Reviews-Fuente_de_Carmen_Amaya-Barcelona_Catalonia.html","9997409","14","3.5","null","","","589"
"La Dama del Paraguas","https://www.tripadvisor.com/Attraction_Review-g187497-d10296763-Reviews-La_Dama_del_Paraguas-Barcelona_Catalonia.html","10296763","6","4.5","null","","","536"
"Casa Llorenc Camprubi","https://www.tripadvisor.com/Attraction_Review-g187497-d10538499-Reviews-Casa_Llorenc_Camprubi-Barcelona_Catalonia.html","10538499","10","4.0","null","","","486"
"Palauet Casades","https://www.tripadvisor.com/Attraction_Review-g187497-d15209009-Reviews-Palauet_Casades-Barcelona_Catalonia.html","15209009","2","5.0","null","","","613"
"Dona amb nen i flabiol","https://www.tripadvisor.com/Attraction_Review-g187497-d11930430-Reviews-Dona_amb_nen_i_flabiol-Barcelona_Catalonia.html","11930430","9","4.0","null","","","460"
"Mercat d'Hostafrancs","https://www.tripadvisor.com/Attraction_Review-g187497-d15511804-Reviews-Mercat_d_Hostafrancs-Barcelona_Catalonia.html","15511804","4","4.0","null","","","627"
"Trenhotel Salvador Dali","https://www.tripadvisor.com/Attraction_Review-g187497-d1747997-Reviews-Trenhotel_Salvador_Dali-Barcelona_Catalonia.html","1747997","22","4.0","null","","","462"
"MUHBA Domus de Sant Honorat","https://www.tripadvisor.com/Attraction_Review-g187497-d4556731-Reviews-MUHBA_Domus_de_Sant_Honorat-Barcelona_Catalonia.html","4556731","11","3.5","null","","","577"
"Iglesia Ortodoxa Rusa de la Anunciación","https://www.tripadvisor.com/Attraction_Review-g187497-d8145612-Reviews-Iglesia_Ortodoxa_Rusa_de_la_Anunciacion-Barcelona_Catalonia.html","8145612","4","4.0","null","","","640"
"Galeria La Lesia","https://www.tripadvisor.com/Attraction_Review-g187497-d10676069-Reviews-Galeria_La_Lesia-Barcelona_Catalonia.html","10676069","6","5.0","null","","","470"
"Fundació Foto Colectania","https://www.tripadvisor.com/Attraction_Review-g187497-d10426987-Reviews-Fundacio_Foto_Colectania-Barcelona_Catalonia.html","10426987","8","4.0","null","","","497"
"Placa del Tibidabo","https://www.tripadvisor.com/Attraction_Review-g187497-d9454021-Reviews-Placa_del_Tibidabo-Barcelona_Catalonia.html","9454021","4","5.0","null","","","550"
"Edificio de la Junta de Obras del Puerto","https://www.tripadvisor.com/Attraction_Review-g187497-d17571145-Reviews-Edificio_de_la_Junta_de_Obras_del_Puerto-Barcelona_Catalonia.html","17571145","4","4.0","null","","","587"
"Casa Fajol","https://www.tripadvisor.com/Attraction_Review-g187497-d13201762-Reviews-Casa_Fajol-Barcelona_Catalonia.html","13201762","7","3.5","null","","","588"
"Monumeent to Joan Salvat i Papasseit","https://www.tripadvisor.com/Attraction_Review-g187497-d11932639-Reviews-Monumeent_to_Joan_Salvat_i_Papasseit-Barcelona_Catalonia.html","11932639","10","3.5","null","","","603"
